bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,book_age,average_rating_author,ratings_count_author,num_books,author_influence,publisher_influence,popular
244,The Puffin Book of Nonsense Verse,Quentin Blake,4.02,0140366601,9780140366600,eng,287,81,6,10/3/1996,Puffin,1996.0,29.0,4.0,465,2,4.062978147971315,3.937142857142857,1
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,4.22,0811201120,9780811201124,eng,217,981,52,2/1/1964,New Directions Publishing,1964.0,61.0,4.22,981,1,4.315506828618329,4.22,1
247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9780802130167,eng,154,3381,141,1/13/1994,Grove Press,1994.0,31.0,3.8649999999999998,32727,6,5.4404779076938325,3.87051282051282,0
249,Tropic of Cancer,Henry Miller/Jiří Níl,3.68,0802131786,9780802131782,eng,318,53206,2376,1/6/1994,Grove Press,1994.0,31.0,3.68,53206,1,5.243213009798396,3.87051282051282,0
250,Tropic of Capricorn,Henry Miller,3.78,0802151825,9780802151827,eng,348,14872,459,1/13/1994,Grove Press,1994.0,31.0,3.8649999999999998,32727,6,5.4404779076938325,3.87051282051282,0
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,0802151787,9780802151780,eng,316,3261,58,1/13/1994,Grove Press,1994.0,31.0,3.8649999999999998,32727,6,5.4404779076938325,3.87051282051282,1
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,0802151809,9780802151803,eng,506,7805,251,1/12/1994,Grove Press,1994.0,31.0,3.8649999999999998,32727,6,5.4404779076938325,3.87051282051282,0
253,The Air-Conditioned Nightmare,Henry Miller,3.83,0811201066,9780811201063,eng,292,2699,142,1/17/1970,New Directions,1970.0,55.0,3.8649999999999998,32727,6,5.4404779076938325,4.035714285714286,0
264,The Portrait of a Lady,Henry James/Patricia Crick,3.78,0141439637,9780141439631,eng,797,61640,1951,9/30/2003,Penguin Classics,2003.0,22.0,3.78,61640,1,5.337354189872226,3.944565217391304,0
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,1593080964,9781593080969,eng,635,392,41,1/16/2004,Barnes  Noble Classics,2004.0,21.0,3.78,392,1,3.820772319672767,3.9921875,0
277,Writing,Marguerite Duras,3.75,1571290532,9781571290533,eng,91,778,44,5/6/1999,Brookline Books,1999.0,26.0,3.6675,4055,4,4.6480233460681255,3.75,0
278,The War,Marguerite Duras/Barbara Bray,3.85,1565842219,9781565842212,eng,192,963,65,8/1/1994,The New Press,1994.0,31.0,3.8000000000000003,1478,3,4.366995311037218,3.956666666666667,0
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,3.66,0394743040,9780394743042,en-US,181,2057,128,3/12/1986,Pantheon,1986.0,39.0,3.66,2057,1,4.257476411030188,4.114285714285715,0
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.68,1851681825,9781851681822,eng,178,203,8,7/1/1999,One World (UK),1999.0,26.0,3.68,203,1,3.574065434265254,3.88,0
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,4.21,156656249X,9781566562492,eng,464,35,2,4/1/1998,Interlink Publishing Group,1998.0,27.0,4.21,35,1,3.3186851176488217,4.21,1
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,4.19,014019553X,9780140195538,eng,102,328,16,1/1/1998,Penguin Books,1998.0,27.0,4.19,328,1,3.972446761341601,3.920383141762452,1
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,3.98,0394431243,9780394431246,eng,216,1308,82,2/21/1995,Knopf,1995.0,30.0,4.03,4323,2,4.746303311361351,3.9476923076923076,0
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,3.92,0806501901,9780806501901,eng,132,6432,517,3/3/2003,Citadel,2003.0,22.0,3.92,6432,1,4.729388317535289,4.0053846153846155,0
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,4.08,067943920X,9780679439202,eng,100,3015,217,6/14/2011,Knopf,2011.0,14.0,4.03,4323,2,4.746303311361351,3.9476923076923076,1
295,Treasure Island,Robert Louis Stevenson,3.83,0753453800,9780753453803,eng,311,318753,6734,9/15/2001,Kingfisher,2001.0,24.0,3.83,324720,2,5.941938947058907,3.9433333333333334,0
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,3.83,1402714572,9781402714573,en-US,213,420,42,10/1/2004,Sterling Children's Books,2004.0,21.0,3.83,420,1,3.8664192862167033,3.83,0
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9781416500292,eng,245,5967,276,6/1/2005,Simon & Schuster,2005.0,20.0,3.83,324720,2,5.941938947058907,3.9634090909090913,0
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.83,0689854684,9780689854682,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,2003.0,22.0,3.83,104,1,3.4498175411592458,4.081428571428572,0
299,Treasure Island,Robert Louis Stevenson/Milo Winter,3.83,0517221144,9780517221143,en-US,272,56,4,9/3/2002,Gramercy Books,2002.0,23.0,3.83,56,1,3.2665448164623543,4.2092307692307696,0
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.05,1577658051,9781577658054,eng,232,91,16,1/31/2006,Abdo Publishing Company,2006.0,19.0,4.05,91,1,3.520166009226701,4.306666666666667,1
313,100 Years of Lynchings,Ralph Ginzburg,4.61,0933121180,9780933121188,eng,270,88,4,11/22/1996,Black Classic Press,1996.0,29.0,4.61,88,1,3.790220347031631,4.56,1
324,Cien años de soledad,Gabriel García Márquez,4.07,0785950109,9780785950103,spa,448,63,7,1/1/1990,French & European,1990.0,35.0,3.911,95785,20,6.005366032192503,4.07,1
330,On Beyond Zebra!,Dr. Seuss,4.04,0394800842,9780394800844,eng,64,2815,164,9/12/1955,Random House Books for Young Readers,1955.0,70.0,4.118125,495657,16,6.559797604336981,3.9323684210526317,1
332,The Wedding Clause,Debbie Raleigh,3.6,0821778250,9780821778258,eng,256,95,13,6/7/2005,Zebra,2005.0,20.0,3.6,95,1,3.30793389355234,3.658,0
333,The Zebra Wall,Kevin Henkes,3.44,0060733039,9780060733032,eng,147,217,24,2/15/2005,Greenwillow Books,2005.0,20.0,4.035,15309,4,5.230266029082339,4.051875,0
337,El perfume: Historia de un asesino,Patrick Süskind,4.02,8432216062,9788432216060,spa,239,4136,255,6/1/2002,Booket,2002.0,23.0,3.8619999999999997,20105,5,5.26198396093522,3.8,1
348,The Door Into Summer,Robert A. Heinlein,4.01,0345413997,9780345413994,eng,304,17232,649,6/17/1997,Del Rey,1997.0,28.0,3.9177777777777774,657916,18,6.566826903482235,4.041625,1
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,0441788386,9780441788385,eng,528,251872,6241,10/1/1991,Ace,1991.0,34.0,3.9177777777777774,657916,18,6.566826903482235,3.8220000000000005,0
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,0441748600,9780441748600,en-US,434,10293,193,6/1/1988,Ace Books,1988.0,37.0,3.9177777777777774,657916,18,6.566826903482235,3.8708333333333336,0
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,0345316509,9780345316509,en-US,439,15970,438,10/12/1985,Del Rey,1985.0,40.0,3.9177777777777774,657916,18,6.566826903482235,4.041625,0
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,0765314932,9780765314932,eng,256,6898,200,8/8/2006,Tor Books,2006.0,19.0,3.9177777777777774,657916,18,6.566826903482235,3.835131578947369,0
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,0671742515,9780671742515,en-US,307,67803,1401,2/15/1991,Pocket Books,1991.0,34.0,4.229285714285714,618366,14,6.656704120757112,3.9031531531531534,1
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,0345455290,9780345455291,eng,298,22091,746,4/26/2005,Del Rey,2005.0,20.0,4.229285714285714,618366,14,6.656704120757112,4.041625,0
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,0345476514,9780345476517,eng,368,2623,49,12/27/2005,Del Rey,2005.0,20.0,4.14,2623,1,4.570365981131182,4.041625,1
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,0345368436,9780345368430,eng,256,885,84,10/27/1998,Ballantine Books,1998.0,27.0,3.6,885,1,3.9746445212935138,3.875,0
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams/Christopher Cerf,3.93,1417622857,9781417622856,eng,336,5,0,7/1/2003,Turtleback Books,2003.0,22.0,3.93,5,1,2.6411572768804055,3.946153846153846,0
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus/Norton Juster,4.13,0573650969,9780573650963,eng,72,100,13,1/12/2011,Samuel French  Inc.,2011.0,14.0,4.13,100,1,3.588165591164367,4.0649999999999995,1
385,On Bullshit,Harry G. Frankfurt,3.57,0691122946,9780691122946,eng,67,9358,995,1/30/2005,Princeton University Press,2005.0,20.0,3.57,9358,1,4.666857553959166,4.073636363636364,0
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,0393329402,9780393329407,eng,347,9318,907,9/12/2005,W. W. Norton & Company,2005.0,20.0,3.9699999999999998,11001,2,4.996472163764243,3.9655813953488375,0
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,0671867423,9780671867423,en-US,317,120,15,6/12/1993,Simon & Schuster,1993.0,32.0,3.9185714285714286,8065,7,5.073797915251675,3.9634090909090913,1
397,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,0395883970,9780395883976,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,1998.0,27.0,4.53,5239,1,4.972852469306515,3.940967741935484,1
399,Underworld,Don DeLillo,3.92,0684848155,9780684848150,eng,827,1505,175,7/9/1998,Scribner,1998.0,27.0,3.5064285714285717,100403,14,5.749911523759808,3.856164383561644,0
400,Libra,Don DeLillo,3.99,0140156046,9780140156041,eng,480,11857,564,5/1/1991,Penguin,1991.0,34.0,3.5064285714285717,100403,14,5.749911523759808,3.9567241379310345,0
403,Americana,Don DeLillo,3.43,0140119485,9780140119480,eng,377,393,55,7/6/1989,Penguin Books,1989.0,36.0,3.5064285714285717,100403,14,5.749911523759808,3.920383141762452,0
404,Running Dog,Don DeLillo,3.43,0679722947,9780679722946,eng,256,1356,72,7/17/1989,Vintage Contemporaries,1989.0,36.0,3.5064285714285717,100403,14,5.749911523759808,3.9525,0
406,Cosmopolis,Don DeLillo,3.22,0743244257,9780743244251,eng,224,460,41,4/6/2004,Scribner,2004.0,21.0,3.5064285714285717,100403,14,5.749911523759808,3.856164383561644,0
407,Great Jones Street,Don DeLillo,3.48,0140179178,9780140179170,eng,272,2492,145,1/1/1994,Penguin Books,1994.0,31.0,3.5064285714285717,100403,14,5.749911523759808,3.920383141762452,0
408,The Names,Don DeLillo,3.64,0679722955,9780679722953,eng,339,3100,212,7/17/1989,Vintage,1989.0,36.0,3.5064285714285717,100403,14,5.749911523759808,3.8941823899371064,0
409,Against the Day,Thomas Pynchon,4.13,159420120X,9781594201202,eng,1085,5296,587,11/21/2006,Penguin Press,2006.0,19.0,3.814,100660,10,5.842433168973799,3.915,1
410,V.,Thomas Pynchon,3.96,0060930217,9780060930219,eng,547,1415,177,7/5/2005,Harper Perennial Modern Classics,2005.0,20.0,3.814,100660,10,5.842433168973799,4.056923076923077,0
411,The Crying of Lot 49,Thomas Pynchon,3.69,0060931671,9780060931674,eng,152,2161,230,4/1/1999,Harper Perennial,1999.0,26.0,3.814,100660,10,5.842433168973799,3.8980357142857143,0
412,Gravity's Rainbow,Thomas Pynchon,4.01,0140283382,9780140283389,eng,784,762,213,1/1/2000,Penguin Books,2000.0,25.0,3.814,100660,10,5.842433168973799,3.920383141762452,1
413,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,4.07,0312423209,9780312423209,eng,773,8086,602,1/3/2004,Picador USA,2004.0,21.0,4.07,8086,1,4.873033370040735,3.919285714285714,1
414,Vineland,Thomas Pynchon,3.69,0141180633,9780141180632,en-US,385,702,69,9/1/1997,Penguin Classics,1997.0,28.0,3.814,100660,10,5.842433168973799,3.944565217391304,0
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,776,29764,2164,10/31/2006,Penguin Books,2006.0,19.0,3.814,100660,10,5.842433168973799,3.920383141762452,1
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,0316724432,9780316724432,eng,193,334,34,4/30/1985,Back Bay Books,1985.0,40.0,3.814,100660,10,5.842433168973799,3.857,0
418,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,3.8,0140189300,9780140189308,eng,352,2473,220,8/29/1996,Penguin Classics,1996.0,29.0,3.8,2473,1,4.382706901997719,3.944565217391304,0
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9781400043149,en-US,227,2656,336,10/4/2005,Knopf Publishing Group,2005.0,20.0,3.927777777777778,171398,9,6.039930742734622,3.9133333333333336,0
421,The White Album,Joan Didion,4.17,0374522219,9780374522216,eng,222,11889,738,10/1/1990,Farrar Straus Giroux,1990.0,35.0,3.927777777777778,171398,9,6.039930742734622,3.7840000000000003,1
422,A Book of Common Prayer,Joan Didion,3.8,0679754865,9780679754862,eng,272,2962,255,4/11/1995,Vintage International,1995.0,30.0,3.927777777777778,171398,9,6.039930742734622,3.8527777777777774,0
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,240,2842,292,9/14/2004,Vintage,2004.0,21.0,3.927777777777778,171398,9,6.039930742734622,3.8941823899371064,0
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,238,26934,1825,10/1/1990,Farrar Straus Giroux,1990.0,35.0,3.927777777777778,171398,9,6.039930742734622,3.7840000000000003,1
425,Democracy,Joan Didion,3.81,0679754857,9780679754855,en-US,234,2070,169,4/25/1995,Vintage International,1995.0,30.0,3.927777777777778,171398,9,6.039930742734622,3.8527777777777774,0
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,0307264874,9780307264879,eng,1122,1564,108,10/17/2006,Everyman's Library,2006.0,19.0,4.5,1564,1,4.595321767004265,4.147435897435898,1
428,Play It As It Lays,Joan Didion/David Thomson,3.87,0374529949,9780374529949,eng,231,23656,1706,11/15/2005,Farrar  Straus and Giroux,2005.0,20.0,3.87,23656,1,5.0950537360757115,4.074146341463415,0
431,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,0143039830,9780143039839,eng,308,43200,1873,3/28/2006,Penguin Classics,2006.0,19.0,3.89,43200,1,5.28571511274572,3.944565217391304,0
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,4/7/1987,Penguin Books,1987.0,38.0,3.8346666666666667,86697,15,5.882906906116833,3.920383141762452,0
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,7/7/1987,Penguin Books,1987.0,38.0,3.8346666666666667,86697,15,5.882906906116833,3.920383141762452,0
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,0940650762,9780940650763,eng,179,2998,164,11/1/1986,Sun and Moon Press,1986.0,39.0,3.8346666666666667,86697,15,5.882906906116833,3.9000000000000004,0
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon/Preston B. Nichols/Nina Helms,3.89,0963188925,9780963188922,eng,256,74,2,1/1/1995,Sky Books (NY),1995.0,30.0,3.89,74,1,3.378875870172882,3.89,0
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,10/17/2006,Picador,2006.0,19.0,3.8346666666666667,86697,15,5.882906906116833,3.7994999999999997,0
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,4/1/1990,Penguin Books,1990.0,35.0,3.8346666666666667,86697,15,5.882906906116833,3.920383141762452,0
453,The Music of Chance,Paul Auster,3.9,0140154078,9780140154078,en-US,217,361,36,12/1/1991,Penguin Books,1991.0,34.0,3.8346666666666667,86697,15,5.882906906116833,3.920383141762452,0
454,Travels in the Scriptorium,Paul Auster,3.23,0805081453,9780805081459,eng,145,6688,562,1/23/2007,Henry Holt & Company,2007.0,18.0,3.8346666666666667,86697,15,5.882906906116833,3.5549999999999997,0
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,275,11744,443,9/1/1993,Penguin Books,1993.0,32.0,3.8346666666666667,86697,15,5.882906906116833,3.920383141762452,0
463,The Red Notebook: True Stories,Paul Auster,3.77,0811214982,9780811214988,eng,104,2390,120,6/17/2002,New Directions,2002.0,23.0,3.8346666666666667,86697,15,5.882906906116833,4.035714285714286,0
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9782742741465,fre,1075,21,1,11/7/2002,Actes Sud,2002.0,23.0,3.8346666666666667,86697,15,5.882906906116833,3.9050000000000002,1
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,0143036556,9780143036555,eng,608,52522,2780,12/27/2005,Penguin Books Ltd. (London),2005.0,20.0,3.9325,61469,4,5.596028941457137,3.93,0
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,0446579785,9780446579780,en-US,211,213,26,2/1/2006,Business Plus,2006.0,19.0,3.4,247,2,3.573751081583117,3.6466666666666665,0
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,262,719,86,3/29/1990,Cambridge University Press,1990.0,35.0,4.15,719,1,4.187404799715019,3.9316666666666666,1
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,0743203046,9780743203043,eng,544,4762,512,8/7/2001,Simon  Schuster,2001.0,24.0,3.793333333333333,5370,3,4.750556355862283,3.925230769230769,0
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,034543871X,9780345438713,eng,272,62,4,1/29/2002,Ballantine Books,2002.0,23.0,3.91,62,1,3.336569854029449,3.875,0
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,0393318281,9780393318289,eng,576,278,20,9/17/1998,W. W. Norton  Company,1998.0,27.0,4.39,278,1,4.0229929706583984,4.004117647058823,1
493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,88,2862,262,5/17/2006,Filiquarian Publishing  LLC.,2006.0,19.0,4.01,2862,1,4.531517027641423,3.66,1
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,0806519606,9780806519609,eng,542,2829,334,2/1/2001,Citadel,2001.0,24.0,3.78,2829,1,4.413039033303174,4.0053846153846155,0
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,0822549204,9780822549208,eng,144,105,5,10/1/1994,Lerner Publications,1994.0,31.0,3.93,105,1,3.502661164345609,3.88,0
498,Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,0932813860,9780932813862,eng,100,102,2,12/1/2000,Adventures Unlimited Press,2000.0,25.0,4.13,102,1,3.5940481325808795,3.9299999999999997,1
511,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,0373792689,9780373792689,eng,249,478,12,6/27/2006,Harlequin Blaze,2006.0,19.0,3.77,478,1,3.8751396153352635,3.73,0
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,0974514055,9780974514055,en-US,828,1577,49,10/11/2004,Pragmatic Bookshelf,2004.0,21.0,4.03,1577,1,4.3628034865337355,3.8525,1
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,0764585975,9780764585975,eng,112,73,8,6/13/2000,Cliffs Notes,2000.0,25.0,3.95,73,1,3.4048489640732402,3.6823076923076927,0
524,Lord of the Flies,William Golding,3.68,0307281701,9780307281708,eng,6,408,96,10/11/2005,Listening Library (Audio),2005.0,20.0,3.5780000000000003,2040919,5,6.50602526721105,3.9659999999999997,0
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,0812969707,9780812969702,eng,397,1693,100,9/12/2006,Random House,2006.0,19.0,4.11,1693,1,4.424083798675589,3.9979999999999998,1
534,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,0060255080,9780060255084,eng,216,1,0,1/1/1989,HarperCollins Publishers,1989.0,36.0,4.14,1,1,2.4165735902799725,3.8685416666666668,1
537,The Lovely Bones,Alice Sebold,3.81,0330485385,9780330485388,en-GB,328,6485,966,6/1/2003,Picador,2003.0,22.0,3.81,12797,3,5.0193721285338,3.7994999999999997,0
538,The Lovely Bones,Alice Sebold,3.81,159413023X,9781594130236,en-US,532,367,73,4/1/2004,Large Print Press,2004.0,21.0,3.81,12797,3,5.0193721285338,4.04,0
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,0345360354,9780345360359,eng,224,1371,43,5/13/1990,Ballantine Books,1990.0,35.0,3.8,1371,1,4.205836878597738,3.875,0
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,0321303474,785342303476,en-US,296,793,28,2/17/2005,Peachpit Press,2005.0,20.0,3.98,793,1,4.131754474486129,3.81,0
